Transaction ID,Date,Account Number,Bank Name,Bank Statement Amount,Book Records Amount,Match Status
TXN-008636,2046-08-23,ACCT-847889,Citibank,-3.9648726,-4.0680113,Match
TXN-008640,2046-08-27,ACCT-297580,HSBC,10.908791,6.740738,Match
TXN-008646,2046-09-02,ACCT-155721,Chase,-4.005636,-4.097636,Match
TXN-008647,2046-09-03,ACCT-377485,Chase,-3.98266,-4.0252905,Break
TXN-008648,2046-09-04,ACCT-587544,Chase,-3.8033082,-3.970493,Match
TXN-008652,2046-09-08,ACCT-577308,Bank of America,26.863369,20.757488,Match
TXN-008654,2046-09-10,ACCT-750484,Citibank,-4.005636,-4.097636,Match
TXN-008660,2046-09-16,ACCT-127199,Wells Fargo,-4.0052495,-4.0970206,Break
TXN-008663,2046-09-19,ACCT-183031,Citibank,-3.9942672,-4.079376,Match
TXN-008667,2046-09-23,ACCT-134697,Bank of America,-4.005636,-4.097636,Match
TXN-008668,2046-09-24,ACCT-270406,Bank of America,-4.005189,-4.097107,Match
TXN-008670,2046-09-26,ACCT-938838,Citibank,100.62477,178.16277,Break
TXN-008674,2046-09-30,ACCT-567064,Bank of America,-3.7967377,-3.8807337,Match
TXN-008680,2046-10-06,ACCT-420733,Bank of America,-4.0056353,-4.0976357,Match
TXN-008681,2046-10-07,ACCT-671418,Bank of America,-3.9655163,-3.9835236,Break
TXN-008683,2046-10-09,ACCT-461311,Bank of America,-4.0049915,-4.0971994,Match
TXN-008685,2046-10-11,ACCT-638079,Citibank,988.1652,1090.9077,Match
TXN-008692,2046-10-18,ACCT-507879,Wells Fargo,-3.244297,-2.5435424,Break
TXN-008703,2046-10-29,ACCT-312171,Bank of America,-4.0041776,-4.0958714,Match
TXN-008706,2046-11-01,ACCT-846021,HSBC,-3.9994817,-4.0931964,Match
TXN-008708,2046-11-03,ACCT-986331,Bank of America,-4.003716,-4.094326,Match
TXN-008711,2046-11-06,ACCT-363608,Citibank,4.7096825,15.655288,Break
TXN-008717,2046-11-12,ACCT-416212,Bank of America,-4.0056353,-4.0976353,Match
TXN-008718,2046-11-13,ACCT-797319,HSBC,53.19752,37.192986,Match
TXN-008719,2046-11-14,ACCT-150211,Chase,-3.9530632,-4.001362,Break
TXN-008722,2046-11-17,ACCT-785661,Bank of America,-3.999416,-4.065633,Break
TXN-008728,2046-11-23,ACCT-464960,Bank of America,-4.003642,-4.089981,Break
TXN-008731,2046-11-26,ACCT-835718,HSBC,2731.167,2533.0784,Match
TXN-008739,2046-12-04,ACCT-821120,Citibank,-4.0056353,-4.0976324,Break
TXN-008740,2046-12-05,ACCT-718724,Chase,109.883896,204.998,Break
TXN-008749,2046-12-14,ACCT-985872,Chase,-4.001926,-4.0925193,Match
TXN-008753,2046-12-18,ACCT-756307,Citibank,-2.1415641,8.006696,Break
TXN-008754,2046-12-19,ACCT-852770,Bank of America,113.71037,115.29706,Match
TXN-008755,2046-12-20,ACCT-650794,Chase,-4.0056276,-4.097632,Match
TXN-008756,2046-12-21,ACCT-165636,Wells Fargo,-4.005636,-4.097636,Match
TXN-008760,2046-12-25,ACCT-407148,Bank of America,-4.0056353,-4.0976334,Break
TXN-008767,2047-01-01,ACCT-779755,Bank of America,-4.0056343,-4.097629,Match
TXN-008771,2047-01-05,ACCT-247623,Citibank,0.87388694,-0.367736,Match
TXN-008773,2047-01-07,ACCT-157671,Bank of America,-3.9549174,-4.058848,Match
TXN-008785,2047-01-19,ACCT-402365,Citibank,-4.0056334,-4.0976243,Break
TXN-008788,2047-01-22,ACCT-068249,Bank of America,4.6305017,4.2438755,Break
TXN-008789,2047-01-23,ACCT-923179,HSBC,213.90257,146.28787,Match
TXN-008791,2047-01-25,ACCT-524126,Citibank,51.122566,118.63905,Break
TXN-008793,2047-01-27,ACCT-423194,Citibank,1158.8306,1568.0089,Break
TXN-008796,2047-01-30,ACCT-078519,HSBC,16.91499,41.851627,Break
TXN-008799,2047-02-02,ACCT-719282,Bank of America,-4.005145,-4.097129,Break
TXN-008801,2047-02-04,ACCT-744458,Bank of America,-3.139894,-3.451246,Match
TXN-008802,2047-02-05,ACCT-285080,HSBC,-2.5712323,0.5531801,Break
TXN-008803,2047-02-06,ACCT-161242,Citibank,-3.2423718,-0.5793134,Break
TXN-008805,2047-02-08,ACCT-938729,Bank of America,-3.9940596,-4.0862994,Match
TXN-008807,2047-02-10,ACCT-778245,Chase,-4.0050793,-4.0956736,Break
TXN-008809,2047-02-12,ACCT-492199,Citibank,-4.005599,-4.0975995,Break
TXN-008816,2047-02-19,ACCT-692753,Chase,-3.8510413,-3.8241353,Match
TXN-008817,2047-02-20,ACCT-270406,Chase,-3.9996846,-4.0752506,Break
TXN-008818,2047-02-21,ACCT-491255,Bank of America,-3.0421624,-2.9020646,Match
TXN-008829,2047-03-04,ACCT-744122,HSBC,2808.4463,2785.7725,Match
TXN-008838,2047-03-13,ACCT-912438,Bank of America,-4.005636,-4.097636,Break
TXN-008839,2047-03-14,ACCT-536612,HSBC,57.162453,48.324783,Match
TXN-008841,2047-03-16,ACCT-537310,Citibank,-3.7395124,-3.975986,Match
TXN-008845,2047-03-20,ACCT-128896,Citibank,-3.7911067,-2.9790275,Break
TXN-008853,2047-03-28,ACCT-128977,Citibank,11.985316,46.967773,Match
TXN-008862,2047-04-06,ACCT-079960,Bank of America,-1.7068299,2.9790637,Break
TXN-008866,2047-04-10,ACCT-509654,Chase,2656.3574,2444.3772,Match
TXN-008868,2047-04-12,ACCT-899900,Chase,8.819445,19.603271,Break
TXN-008870,2047-04-14,ACCT-259368,Bank of America,-4.0043697,-4.093709,Break
TXN-008872,2047-04-16,ACCT-555248,Citibank,-3.3355136,-3.4501958,Match
TXN-008873,2047-04-17,ACCT-507438,Chase,539.7152,1057.7462,Break
TXN-008881,2047-04-25,ACCT-814734,Citibank,-4.002507,-4.0954003,Break
TXN-008884,2047-04-28,ACCT-592361,Bank of America,-4.005636,-4.097636,Break
TXN-008885,2047-04-29,ACCT-155823,Bank of America,0.47944817,1.2840232,Match
TXN-008892,2047-05-06,ACCT-764640,HSBC,2.8757312,2.3036826,Break
TXN-008894,2047-05-08,ACCT-403601,Citibank,-3.9118016,-3.9706633,Match
TXN-008900,2047-05-14,ACCT-256255,Chase,503.77103,564.45,Break
TXN-008901,2047-05-15,ACCT-271152,Citibank,-4.0056252,-4.0976043,Break
TXN-008902,2047-05-16,ACCT-433292,Chase,-4.0056334,-4.097634,Match
TXN-008906,2047-05-20,ACCT-506264,Citibank,-4.005636,-4.097636,Match
TXN-008907,2047-05-21,ACCT-183972,Wells Fargo,-3.7954476,-3.5089366,Break
TXN-008915,2047-05-29,ACCT-386849,Bank of America,-4.005636,-4.097636,Break
TXN-008916,2047-05-30,ACCT-164619,Citibank,2055.827,1797.5591,Match
TXN-008917,2047-05-31,ACCT-559024,Wells Fargo,213.24043,433.04767,Break
TXN-008925,2047-06-08,ACCT-414164,Wells Fargo,74.76766,55.853115,Match
TXN-008926,2047-06-09,ACCT-060334,Bank of America,-3.9660692,-3.8908734,Break
TXN-008927,2047-06-10,ACCT-800058,Bank of America,-4.005636,-4.097636,Break
TXN-008932,2047-06-15,ACCT-073290,Bank of America,-4.005636,-4.0976353,Break
TXN-008933,2047-06-16,ACCT-168527,Chase,-3.9219825,-3.999583,Match
TXN-008937,2047-06-20,ACCT-478543,Chase,4.120743,6.722042,Match
TXN-008943,2047-06-26,ACCT-129856,Chase,-4.0055504,-4.0975,Break
TXN-008946,2047-06-29,ACCT-603832,Wells Fargo,-4.005636,-4.097636,Break
TXN-008950,2047-07-03,ACCT-086269,HSBC,-4.005565,-4.0973396,Break
TXN-008955,2047-07-08,ACCT-495339,Chase,111.828926,181.12828,Match
TXN-008959,2047-07-12,ACCT-747862,Chase,-4.0049825,-4.0947957,Break
TXN-008960,2047-07-13,ACCT-412723,HSBC,-4.0056314,-4.097619,Break
TXN-008964,2047-07-17,ACCT-461427,Citibank,-4.005471,-4.097229,Break
TXN-008968,2047-07-21,ACCT-330340,Bank of America,-4.005636,-4.097635,Break
TXN-008969,2047-07-22,ACCT-512672,Bank of America,-3.7382934,-3.3312104,Match
TXN-008972,2047-07-25,ACCT-408771,Bank of America,-3.8962462,-3.8809001,Break
TXN-008977,2047-07-30,ACCT-393468,Chase,7.041437,7.4311934,Match
TXN-008979,2047-08-01,ACCT-940904,Bank of America,-4.005636,-4.0976357,Break
TXN-008985,2047-08-07,ACCT-269702,Wells Fargo,-4.0056157,-4.097618,Match
TXN-008988,2047-08-10,ACCT-359575,Citibank,-3.9921367,-4.045119,Break
TXN-008990,2047-08-12,ACCT-919756,Chase,16.124893,31.002441,Match
TXN-008995,2047-08-17,ACCT-910268,HSBC,-4.0056357,-4.0976353,Break
TXN-008997,2047-08-19,ACCT-742353,Wells Fargo,-4.005636,-4.097636,Break
TXN-009005,2047-08-27,ACCT-991186,Bank of America,937.46686,921.2532,Break
TXN-009007,2047-08-29,ACCT-803306,Wells Fargo,-4.0004086,-4.0891504,Break
TXN-009008,2047-08-30,ACCT-845004,Chase,81.99792,133.70439,Match
TXN-009009,2047-08-31,ACCT-837346,Bank of America,-3.9863398,-4.014326,Break
TXN-009010,2047-09-01,ACCT-890096,Citibank,-3.6284924,-2.6065958,Break
TXN-009015,2047-09-06,ACCT-845600,HSBC,-3.9746122,-4.0269294,Break
TXN-009016,2047-09-07,ACCT-315754,Bank of America,35.80011,32.923244,Match
TXN-009021,2047-09-12,ACCT-565621,Citibank,2329.1428,2180.631,Break
TXN-009022,2047-09-13,ACCT-685914,HSBC,2698.2532,2602.311,Match
TXN-009033,2047-09-24,ACCT-987913,Bank of America,-4.005636,-4.097636,Break
TXN-009034,2047-09-25,ACCT-093254,Citibank,2380.1235,2414.1611,Match
TXN-009035,2047-09-26,ACCT-794466,Citibank,-4.005631,-4.0976295,Break
TXN-009046,2047-10-07,ACCT-171387,Citibank,1093.6276,999.18427,Break
TXN-009049,2047-10-10,ACCT-479469,Citibank,-3.9429612,-3.9395158,Match
TXN-009053,2047-10-14,ACCT-991349,Wells Fargo,-4.0055227,-4.0972404,Break
TXN-009058,2047-10-19,ACCT-644348,Citibank,269.77466,351.41757,Match
TXN-009059,2047-10-20,ACCT-453831,HSBC,-4.0056047,-4.097557,Break
TXN-009063,2047-10-24,ACCT-324768,HSBC,1323.9476,875.4151,Break
TXN-009065,2047-10-26,ACCT-763184,Citibank,-3.7518826,-3.815929,Break
TXN-009071,2047-11-01,ACCT-964283,Bank of America,-3.9840603,-4.0638113,Break
TXN-009072,2047-11-02,ACCT-367047,Citibank,-4.005636,-4.097636,Match
TXN-009073,2047-11-03,ACCT-128664,Bank of America,-3.8746145,-3.8192735,Match
TXN-009074,2047-11-04,ACCT-158758,Citibank,1429.3026,1758.877,Break
TXN-009075,2047-11-05,ACCT-170450,HSBC,2826.9827,2636.8599,Match
TXN-009077,2047-11-07,ACCT-278395,Bank of America,-3.6877208,-3.1748574,Break
TXN-009079,2047-11-09,ACCT-229815,Bank of America,-4.005636,-4.097636,Match
TXN-009080,2047-11-10,ACCT-644175,Bank of America,-3.9963515,-4.0861692,Match
TXN-009082,2047-11-12,ACCT-208631,Citibank,-3.9698577,-4.048385,Break
TXN-009087,2047-11-17,ACCT-897265,HSBC,55.17463,126.49825,Break
TXN-009088,2047-11-18,ACCT-986894,Citibank,1555.098,1923.6816,Match
TXN-009092,2047-11-22,ACCT-249126,Citibank,-1.4153863,6.8594666,Break
TXN-009094,2047-11-24,ACCT-684344,HSBC,33.82161,72.33757,Break
TXN-009095,2047-11-25,ACCT-848709,HSBC,-2.2691286,-0.017439507,Break
TXN-009099,2047-11-29,ACCT-153458,Chase,1.5913962,14.374293,Break
TXN-009109,2047-12-09,ACCT-582058,HSBC,-4.005622,-4.097614,Break
TXN-009112,2047-12-12,ACCT-436254,HSBC,235.39122,176.41466,Break
TXN-009118,2047-12-18,ACCT-815980,Wells Fargo,1825.8391,1840.7607,Match
TXN-009119,2047-12-19,ACCT-251356,Chase,-4.0055323,-4.097601,Match
TXN-009122,2047-12-22,ACCT-478034,Citibank,721.2027,920.7945,Match
TXN-009127,2047-12-27,ACCT-630761,Chase,1.9609727,2.9777954,Match
TXN-009128,2047-12-28,ACCT-607876,HSBC,95.95034,99.89035,Break
TXN-009139,2048-01-08,ACCT-267304,Citibank,-4.0055556,-4.0972,Break
TXN-009146,2048-01-15,ACCT-437629,Wells Fargo,-4.005636,-4.097636,Break
TXN-009147,2048-01-16,ACCT-893190,Chase,2607.9797,2613.4253,Match
TXN-009152,2048-01-21,ACCT-430962,Wells Fargo,-3.9971642,-4.0936007,Match
TXN-009153,2048-01-22,ACCT-731806,HSBC,1583.5557,1600.4646,Match
TXN-009164,2048-02-02,ACCT-701992,HSBC,-4.0002027,-4.0937567,Break
TXN-009165,2048-02-03,ACCT-539268,HSBC,2471.759,2159.3738,Match
TXN-009168,2048-02-06,ACCT-374521,Bank of America,432.60562,665.01605,Match
TXN-009173,2048-02-11,ACCT-732871,Bank of America,1.2151984,18.873451,Break
TXN-009184,2048-02-22,ACCT-346281,Chase,1471.8733,1054.1871,Match
TXN-009185,2048-02-23,ACCT-015901,HSBC,-3.98628,-4.0440917,Break
TXN-009186,2048-02-24,ACCT-111962,Citibank,1032.5624,1427.1119,Match
TXN-009192,2048-03-01,ACCT-945763,Wells Fargo,569.5647,456.01068,Break
TXN-009197,2048-03-06,ACCT-256094,Citibank,-4.0042543,-4.0929513,Break
TXN-009200,2048-03-09,ACCT-217615,Chase,-4.005532,-4.097342,Break
TXN-009205,2048-03-14,ACCT-157579,HSBC,-4.0056357,-4.0976353,Break
TXN-009206,2048-03-15,ACCT-083111,HSBC,-4.0055957,-4.097624,Match
TXN-009208,2048-03-17,ACCT-379359,Bank of America,-4.004593,-4.0969424,Match
TXN-009209,2048-03-18,ACCT-646245,Citibank,39.993458,76.548065,Match
TXN-009220,2048-03-29,ACCT-812582,Chase,18.8251,41.41683,Break
TXN-009221,2048-03-30,ACCT-883057,Citibank,-4.005471,-4.0974765,Break
TXN-009223,2048-04-01,ACCT-270749,Citibank,0.19823012,7.930395,Break
TXN-009226,2048-04-04,ACCT-682480,Citibank,267.7158,569.7297,Break
TXN-009228,2048-04-06,ACCT-901409,Citibank,-4.0053825,-4.0974884,Break
TXN-009229,2048-04-07,ACCT-525947,HSBC,0.6163162,-0.979823,Break
TXN-009230,2048-04-08,ACCT-996881,HSBC,2396.5933,2180.7207,Break
TXN-009232,2048-04-10,ACCT-783268,Citibank,-2.112925,1.1994947,Break
TXN-009237,2048-04-15,ACCT-993801,Bank of America,-4.005636,-4.097636,Match
TXN-009244,2048-04-22,ACCT-552516,HSBC,-3.8619833,-3.4877555,Break
TXN-009249,2048-04-27,ACCT-818107,Bank of America,-3.9974587,-4.0615273,Break
TXN-009253,2048-05-01,ACCT-777624,Citibank,343.63123,518.12994,Match
TXN-009262,2048-05-10,ACCT-405223,Bank of America,96.16803,176.17754,Break
TXN-009266,2048-05-14,ACCT-708159,Wells Fargo,-4.005635,-4.0976357,Break
TXN-009267,2048-05-15,ACCT-259807,Bank of America,-4.0046444,-4.096426,Break
TXN-009269,2048-05-17,ACCT-612497,Chase,-3.6681836,-2.8584552,Break
TXN-009271,2048-05-19,ACCT-448284,Bank of America,-4.005636,-4.0976357,Break
TXN-009274,2048-05-22,ACCT-044286,Chase,1842.8616,1453.6453,Match
TXN-009275,2048-05-23,ACCT-371091,Wells Fargo,0.039524406,-2.1470609,Match
TXN-009277,2048-05-25,ACCT-326924,Wells Fargo,14.651474,13.805865,Match
TXN-009281,2048-05-29,ACCT-959274,Chase,-3.9703631,-3.9976528,Break
TXN-009286,2048-06-03,ACCT-493181,Citibank,762.9354,783.0466,Match
TXN-009290,2048-06-07,ACCT-438846,HSBC,-4.005636,-4.097636,Match
TXN-009294,2048-06-11,ACCT-715045,Citibank,-4.002152,-4.081349,Break
TXN-009295,2048-06-12,ACCT-684344,Wells Fargo,-3.8641458,-3.9840908,Break
TXN-009296,2048-06-13,ACCT-608366,Bank of America,11.638806,46.972088,Break
TXN-009302,2048-06-19,ACCT-367796,Citibank,-4.004726,-4.096588,Match
TXN-009303,2048-06-20,ACCT-476048,HSBC,-3.7094111,-3.8059764,Break
TXN-009306,2048-06-23,ACCT-684044,HSBC,-3.8460832,-3.750082,Break
TXN-009307,2048-06-24,ACCT-529988,Bank of America,495.73572,501.7644,Match
TXN-009308,2048-06-25,ACCT-901473,Citibank,0.19472012,12.847095,Break
TXN-009311,2048-06-28,ACCT-633818,Citibank,1766.0327,1681.579,Match
TXN-009312,2048-06-29,ACCT-374553,Citibank,-4.005633,-4.0976233,Break
TXN-009314,2048-07-01,ACCT-301075,HSBC,2760.8315,2520.3179,Match
TXN-009317,2048-07-04,ACCT-509821,Chase,-4.005636,-4.097636,Match
TXN-009325,2048-07-12,ACCT-817605,Wells Fargo,-3.898816,-4.022904,Match
TXN-009327,2048-07-14,ACCT-444684,Chase,-4.0055842,-4.097602,Match
TXN-009332,2048-07-19,ACCT-656465,Wells Fargo,-2.9767392,-3.39055,Match
TXN-009333,2048-07-20,ACCT-830690,Citibank,-4.0020094,-4.084212,Break
TXN-009334,2048-07-21,ACCT-897555,Citibank,-3.7223833,-3.5228946,Break
TXN-009337,2048-07-24,ACCT-423194,Citibank,-4.0055604,-4.097472,Break
TXN-009338,2048-07-25,ACCT-685689,Citibank,-4.0056252,-4.097607,Break
TXN-009340,2048-07-27,ACCT-562513,Bank of America,31.886183,30.018795,Match
TXN-009342,2048-07-29,ACCT-896418,Chase,88.05765,109.12037,Match
TXN-009345,2048-08-01,ACCT-054663,Citibank,-3.857768,-3.2835808,Break
TXN-009348,2048-08-04,ACCT-847889,Bank of America,-4.005636,-4.097636,Match
TXN-009349,2048-08-05,ACCT-587801,HSBC,599.07025,1016.78174,Break
TXN-009350,2048-08-06,ACCT-264201,Citibank,-0.19028702,7.1661186,Break
TXN-009351,2048-08-07,ACCT-923874,Citibank,-4.0038733,-4.095205,Break
TXN-009358,2048-08-14,ACCT-453888,Bank of America,-4.005636,-4.0976357,Break
TXN-009359,2048-08-15,ACCT-410723,Citibank,-4.0056357,-4.0976353,Break
TXN-009361,2048-08-17,ACCT-762007,Citibank,-2.2418416,-1.5342971,Break
TXN-009364,2048-08-20,ACCT-616366,Citibank,-4.005634,-4.0976343,Match
TXN-009366,2048-08-22,ACCT-137301,Bank of America,-4.005608,-4.097615,Match
TXN-009377,2048-09-02,ACCT-609137,HSBC,2823.6006,2709.3557,Match
TXN-009380,2048-09-05,ACCT-482862,Bank of America,-4.0030494,-4.0947433,Match
TXN-009381,2048-09-06,ACCT-490801,Bank of America,-3.9834626,-4.007378,Break
TXN-009384,2048-09-09,ACCT-906056,Bank of America,-4.005621,-4.097592,Break
TXN-009388,2048-09-13,ACCT-596818,Citibank,2013.308,1885.3147,Match
TXN-009389,2048-09-14,ACCT-141971,Chase,-4.005628,-4.0976167,Break
TXN-009390,2048-09-15,ACCT-214151,Wells Fargo,0.050717205,0.24930035,Break
TXN-009396,2048-09-21,ACCT-409920,Chase,410.32303,437.25833,Match
TXN-009398,2048-09-23,ACCT-739070,Citibank,2562.8008,2320.7712,Match
TXN-009408,2048-10-03,ACCT-579957,Bank of America,-3.672423,-3.6505437,Match
TXN-009409,2048-10-04,ACCT-769496,Wells Fargo,104.801575,112.71708,Break
TXN-009410,2048-10-05,ACCT-006281,Wells Fargo,196.2853,221.34055,Break
TXN-009414,2048-10-09,ACCT-546602,Bank of America,-3.987456,-4.0326276,Break
TXN-009416,2048-10-11,ACCT-153609,Bank of America,-3.9055533,-3.869944,Break
TXN-009417,2048-10-12,ACCT-728174,Chase,-3.8627112,-3.9642756,Match
TXN-009422,2048-10-17,ACCT-351981,HSBC,2895.4546,2844.3325,Match
TXN-009425,2048-10-20,ACCT-485470,Wells Fargo,-4.0051327,-4.0968237,Break
TXN-009426,2048-10-21,ACCT-032765,Citibank,-4.005636,-4.097636,Match
TXN-009434,2048-10-29,ACCT-775737,Bank of America,-2.7504866,-0.6976787,Break
TXN-009436,2048-10-31,ACCT-351951,Bank of America,-3.7665503,-3.8810987,Match
TXN-009438,2048-11-02,ACCT-132745,HSBC,-4.004636,-4.096963,Match
TXN-009440,2048-11-04,ACCT-164444,Citibank,-3.9839668,-4.0112686,Break
TXN-009442,2048-11-06,ACCT-899629,Wells Fargo,145.8908,161.42877,Match
TXN-009443,2048-11-07,ACCT-403403,Chase,-3.233114,-1.2308637,Break
TXN-009444,2048-11-08,ACCT-717753,Citibank,18.82993,86.564995,Break
TXN-009447,2048-11-11,ACCT-093823,Wells Fargo,-1.771012,1.7830528,Break
TXN-009449,2048-11-13,ACCT-129560,Citibank,-4.005391,-4.0968094,Break
TXN-009451,2048-11-15,ACCT-574483,Citibank,2110.2332,2246.8457,Match
TXN-009453,2048-11-17,ACCT-896084,Citibank,-4.005625,-4.097623,Match
TXN-009454,2048-11-18,ACCT-520640,HSBC,2786.5547,2766.6218,Match
TXN-009456,2048-11-20,ACCT-532305,Citibank,-3.8035002,-3.7176692,Break
TXN-009457,2048-11-21,ACCT-370756,Bank of America,-3.9987795,-4.0941358,Match
TXN-009463,2048-11-27,ACCT-841139,Citibank,-4.005594,-4.097589,Break
TXN-009465,2048-11-29,ACCT-492199,Citibank,368.55872,585.7724,Match
TXN-009466,2048-11-30,ACCT-062059,Citibank,-3.9883776,-4.027238,Break
TXN-009468,2048-12-02,ACCT-138348,Citibank,3.5701344,17.34899,Break
TXN-009470,2048-12-04,ACCT-658981,Chase,1665.7036,1556.6455,Match
TXN-009474,2048-12-08,ACCT-131216,Wells Fargo,-3.9982388,-4.076231,Break
TXN-009475,2048-12-09,ACCT-733031,Bank of America,-4.005636,-4.097636,Break
TXN-009479,2048-12-13,ACCT-725808,Citibank,135.42474,257.6576,Match
TXN-009481,2048-12-15,ACCT-097424,Bank of America,-4.0056334,-4.0976305,Break
TXN-009483,2048-12-17,ACCT-387307,Bank of America,-0.54373395,-1.4264933,Match
TXN-009485,2048-12-19,ACCT-589989,Bank of America,-3.9759662,-4.049393,Match
TXN-009487,2048-12-21,ACCT-054883,Wells Fargo,-4.004687,-4.095699,Break
TXN-009488,2048-12-22,ACCT-823175,Bank of America,-3.7824504,-3.3343475,Break
TXN-009493,2048-12-27,ACCT-085445,Chase,90.3515,125.28605,Match
TXN-009501,2049-01-04,ACCT-527287,Wells Fargo,15.86622,8.54831,Match
TXN-009504,2049-01-07,ACCT-561117,Bank of America,-4.0056357,-4.0976357,Break
TXN-009506,2049-01-09,ACCT-974888,HSBC,255.20909,337.85217,Break
TXN-009515,2049-01-18,ACCT-616131,Bank of America,992.595,935.0873,Match
TXN-009519,2049-01-22,ACCT-184559,Citibank,-3.3443744,-2.901035,Match
TXN-009523,2049-01-26,ACCT-227489,Chase,2232.9583,2026.7533,Match
TXN-009527,2049-01-30,ACCT-301544,Chase,1336.088,1638.6575,Break
TXN-009528,2049-01-31,ACCT-609137,Citibank,34.26927,22.199265,Match
TXN-009531,2049-02-03,ACCT-506393,Bank of America,-1.8946139,-1.6609937,Match
TXN-009534,2049-02-06,ACCT-158782,HSBC,-4.005621,-4.0976253,Break
TXN-009539,2049-02-11,ACCT-488080,HSBC,-4.0055776,-4.0975943,Match
TXN-009540,2049-02-12,ACCT-930718,Citibank,-3.9300604,-4.0090985,Match
TXN-009541,2049-02-13,ACCT-702354,Citibank,-3.2480752,-3.523025,Match
TXN-009543,2049-02-15,ACCT-779651,HSBC,-4.002177,-4.090018,Break
TXN-009545,2049-02-17,ACCT-488493,Wells Fargo,-3.7006922,-3.9151409,Match
TXN-009546,2049-02-18,ACCT-002630,Bank of America,-4.005636,-4.097636,Break
TXN-009550,2049-02-22,ACCT-994626,Citibank,1239.403,1617.9517,Break
TXN-009552,2049-02-24,ACCT-725238,Chase,-3.9551513,-3.9858785,Match
TXN-009553,2049-02-25,ACCT-931472,HSBC,425.28308,294.60135,Match
TXN-009556,2049-02-28,ACCT-858757,Citibank,-3.9061391,-3.9782963,Break
TXN-009559,2049-03-03,ACCT-456345,Citibank,100.38586,113.68077,Match
TXN-009561,2049-03-05,ACCT-593960,Wells Fargo,-2.0110445,-2.7331383,Match
TXN-009562,2049-03-06,ACCT-593076,Bank of America,-4.004214,-4.0923758,Break
TXN-009565,2049-03-09,ACCT-464960,Citibank,839.79114,1446.6619,Match
TXN-009569,2049-03-13,ACCT-465347,Citibank,-4.005101,-4.0951996,Break
TXN-009572,2049-03-16,ACCT-397183,Citibank,613.5454,1157.0311,Match
TXN-009576,2049-03-20,ACCT-600066,Bank of America,-4.0054994,-4.0972667,Break
TXN-009578,2049-03-22,ACCT-407148,Chase,-4.005636,-4.097636,Match
TXN-009582,2049-03-26,ACCT-310780,Bank of America,-3.9406025,-4.0140204,Break
TXN-009585,2049-03-29,ACCT-484219,Citibank,-3.9881878,-4.0812006,Match
TXN-009586,2049-03-30,ACCT-515555,Bank of America,53.954975,102.90697,Break
TXN-009587,2049-03-31,ACCT-592076,Chase,50.293907,60.78451,Match
TXN-009597,2049-04-10,ACCT-176539,Bank of America,-3.9945111,-4.070187,Break
TXN-009602,2049-04-15,ACCT-459860,Citibank,-4.004979,-4.0961223,Match
TXN-009603,2049-04-16,ACCT-389599,Bank of America,-3.0037591,-3.2796357,Match
TXN-009608,2049-04-21,ACCT-093297,Citibank,77.79785,77.36911,Break
TXN-009612,2049-04-25,ACCT-380729,Chase,-3.386267,-3.551277,Match
TXN-009614,2049-04-27,ACCT-885310,Bank of America,-3.9460144,-4.0237646,Match
TXN-009615,2049-04-28,ACCT-831868,Citibank,-2.6434867,-2.0548358,Break
TXN-009620,2049-05-03,ACCT-170714,Bank of America,-4.005603,-4.0976024,Match
TXN-009623,2049-05-06,ACCT-648644,Bank of America,-3.9995437,-4.082215,Break
TXN-009625,2049-05-08,ACCT-132687,Chase,74.12173,204.60571,Break
TXN-009626,2049-05-09,ACCT-134296,Chase,366.09586,457.44803,Break
TXN-009632,2049-05-15,ACCT-078078,Chase,-3.0738616,-1.930868,Match
TXN-009635,2049-05-18,ACCT-629807,HSBC,-3.633146,-3.3301294,Break
TXN-009638,2049-05-21,ACCT-945113,Chase,-4.005587,-4.097586,Break
TXN-009640,2049-05-23,ACCT-123072,HSBC,-3.302714,-3.684898,Match
TXN-009642,2049-05-25,ACCT-877138,Wells Fargo,-2.2658787,-1.9179271,Break
TXN-009648,2049-05-31,ACCT-528188,Citibank,-4.0053267,-4.097391,Match
