Transaction ID,Date,Account Number,Bank Name,Bank Statement Amount,Book Records Amount,Match Status,Break Reason
TXN-007896,2044-08-13,ACCT-701105,Citibank,-3.9811926,-3.9572484,Break,Amount Mismatch
TXN-009591,2049-04-04,ACCT-432974,HSBC,-3.9836843,-4.079579,Break,Timing Difference
TXN-007289,2042-12-15,ACCT-299943,Citibank,-4.001771,-4.093233,Match,
TXN-000279,2023-10-06,ACCT-140256,Citibank,-4.0055656,-4.09743,Break,Bank Error
TXN-003253,2031-11-27,ACCT-944727,Citibank,1840.1156,1911.4937,Break,Bank Error
TXN-002481,2029-10-16,ACCT-796481,Chase,18.720987,12.609612,Match,
TXN-000290,2023-10-17,ACCT-531259,Chase,-2.781103,-1.6894728,Match,
TXN-006087,2039-08-31,ACCT-476527,Bank of America,-4.005636,-4.097636,Match,
TXN-003076,2031-06-03,ACCT-617699,Citibank,-2.358581,-0.33727303,Break,Timing Difference
TXN-008124,2045-03-29,ACCT-199696,Bank of America,-4.0054164,-4.09742,Break,Amount Mismatch
TXN-007599,2043-10-21,ACCT-307778,Citibank,-3.9413452,-3.9501584,Break,Missing in Books
TXN-006404,2040-07-13,ACCT-404426,Wells Fargo,-4.005636,-4.097636,Break,Missing in Bank
TXN-005090,2036-12-07,ACCT-642485,Chase,-4.0036926,-4.092527,Break,Missing in Books
TXN-007284,2042-12-10,ACCT-817930,Citibank,2709.56,2665.148,Match,
TXN-009718,2049-08-09,ACCT-000809,Bank of America,-4.0002217,-4.0890703,Break,Duplicate Entry
TXN-008403,2046-01-02,ACCT-759038,Citibank,-4.0048637,-4.096853,Break,Missing in Bank
TXN-006122,2039-10-05,ACCT-296604,Bank of America,-4.005636,-4.097636,Break,Bank Error
TXN-007755,2044-03-25,ACCT-033118,Citibank,126.17458,389.986,Break,Fraudulent/Unauthorized
TXN-000271,2023-09-28,ACCT-886203,Wells Fargo,-4.005609,-4.0976067,Match,
TXN-006010,2039-06-15,ACCT-990208,Bank of America,-4.0055037,-4.0975733,Match,
TXN-004571,2035-07-07,ACCT-952830,Chase,-2.3212595,-2.6382442,Match,
TXN-009117,2047-12-17,ACCT-808674,Chase,36.58333,97.69105,Break,Missing in Books
TXN-009804,2049-11-03,ACCT-091511,HSBC,-1.4551316,7.1027107,Break,Duplicate Entry
TXN-002972,2031-02-19,ACCT-501143,Chase,31.395193,67.766365,Match,
TXN-006194,2039-12-16,ACCT-615684,Citibank,-2.1712625,1.3749732,Match,
TXN-008769,2047-01-03,ACCT-567784,Citibank,-4.0056114,-4.097551,Break,Fraudulent/Unauthorized
TXN-004208,2034-07-09,ACCT-515176,Chase,489.14206,335.91193,Match,
TXN-003219,2031-10-24,ACCT-031897,Citibank,-3.9996493,-4.084138,Break,Amount Mismatch
TXN-001392,2026-10-23,ACCT-224470,Citibank,2.703575,8.067856,Match,
TXN-003976,2033-11-19,ACCT-255936,Citibank,-3.7103322,-3.5879204,Match,
TXN-004317,2034-10-26,ACCT-616086,Chase,-3.9926686,-4.0739303,Match,
TXN-007960,2044-10-16,ACCT-939992,Chase,-3.3902562,-3.8256483,Match,
TXN-007345,2043-02-09,ACCT-457591,Chase,2104.1167,2263.5435,Match,
TXN-007449,2043-05-24,ACCT-141826,Wells Fargo,1900.093,1822.7291,Match,
TXN-000084,2023-03-25,ACCT-040341,HSBC,59.544796,133.74207,Break,Timing Difference
TXN-000874,2025-05-23,ACCT-214686,Citibank,89.66342,218.60489,Break,Missing in Bank
TXN-009606,2049-04-19,ACCT-368217,Chase,-4.003366,-4.0966034,Match,
TXN-007636,2043-11-27,ACCT-521732,Chase,-4.003205,-4.096081,Match,
TXN-004558,2035-06-24,ACCT-484003,Chase,2431.5276,2385.2656,Match,
TXN-004501,2035-04-28,ACCT-646776,Chase,-2.2865782,-2.7883337,Match,
TXN-004648,2035-09-22,ACCT-918542,Bank of America,-4.005636,-4.097636,Break,Missing in Books
TXN-002039,2028-07-31,ACCT-915474,Bank of America,-3.6607609,-3.7190435,Match,
TXN-009695,2049-07-17,ACCT-300688,Bank of America,-4.005459,-4.097497,Match,
TXN-006910,2041-12-01,ACCT-722969,Bank of America,-4.003131,-4.089638,Break,Missing in Books
TXN-002451,2029-09-16,ACCT-027081,HSBC,16.366915,48.104713,Break,Amount Mismatch
TXN-003955,2033-10-29,ACCT-838276,Bank of America,-4.0056195,-4.0975966,Break,Amount Mismatch
TXN-002330,2029-05-18,ACCT-668171,Citibank,464.2717,624.1326,Match,
TXN-009125,2047-12-25,ACCT-863749,Bank of America,603.98944,611.1493,Match,
TXN-007045,2042-04-15,ACCT-280649,Wells Fargo,-4.002335,-4.0949807,Match,
TXN-005043,2036-10-21,ACCT-462838,Citibank,19.378061,15.460347,Match,
TXN-009365,2048-08-21,ACCT-641677,Chase,1135.6476,1005.5659,Break,Missing in Bank
TXN-004747,2035-12-30,ACCT-738899,Wells Fargo,-3.9939842,-4.0857167,Break,Missing in Books
TXN-009368,2048-08-24,ACCT-987913,Wells Fargo,618.44476,589.5441,Match,
TXN-009403,2048-09-28,ACCT-168684,Bank of America,-4.005636,-4.097636,Break,Bank Error
TXN-006492,2040-10-09,ACCT-894963,Bank of America,226.86198,316.59177,Break,Duplicate Entry
TXN-006638,2041-03-04,ACCT-431216,Wells Fargo,-4.0056024,-4.0976214,Break,Missing in Bank
TXN-007226,2042-10-13,ACCT-973595,Chase,14.537117,10.69836,Match,
TXN-002402,2029-07-29,ACCT-500348,Citibank,-3.8797092,-3.958053,Match,
TXN-005521,2038-02-11,ACCT-353167,HSBC,-4.005636,-4.097636,Break,Missing in Books
TXN-001217,2026-05-01,ACCT-052070,HSBC,26.29876,51.529568,Break,Bank Error
TXN-008696,2046-10-22,ACCT-511252,Bank of America,-4.0051975,-4.097227,Match,
TXN-006021,2039-06-26,ACCT-916521,HSBC,336.3482,516.9772,Break,Fraudulent/Unauthorized
TXN-006866,2041-10-18,ACCT-414136,HSBC,-4.005632,-4.09763,Break,Missing in Books
TXN-001065,2025-11-30,ACCT-494111,Citibank,-4.0055914,-4.0975585,Match,
TXN-003787,2033-05-14,ACCT-263510,Bank of America,-4.005215,-4.0969663,Match,
TXN-004411,2035-01-28,ACCT-067060,Chase,-3.4018264,-3.586904,Break,Timing Difference
TXN-006860,2041-10-12,ACCT-230140,Citibank,464.40756,361.4482,Match,
TXN-006761,2041-07-05,ACCT-392240,HSBC,2662.1443,2648.5713,Break,Amount Mismatch
TXN-005524,2038-02-14,ACCT-415588,Wells Fargo,1270.7057,1106.6323,Match,
TXN-005997,2039-06-02,ACCT-592689,Citibank,127.861626,327.3806,Break,Fraudulent/Unauthorized
TXN-008834,2047-03-09,ACCT-877609,Citibank,26.272385,38.609257,Match,
TXN-005889,2039-02-14,ACCT-018403,Bank of America,-4.005636,-4.097636,Break,Timing Difference
TXN-002162,2028-12-01,ACCT-370595,Citibank,-0.8501419,-1.2031156,Match,
TXN-003009,2031-03-28,ACCT-439519,HSBC,42.35062,97.468895,Break,Timing Difference
TXN-001106,2026-01-10,ACCT-405465,Chase,1799.2439,1499.5157,Match,
TXN-006655,2041-03-21,ACCT-240750,Wells Fargo,-4.0039415,-4.0961685,Break,Fraudulent/Unauthorized
TXN-000693,2024-11-23,ACCT-360286,HSBC,-2.3758411,-1.9894313,Break,Amount Mismatch
TXN-009958,2050-04-06,ACCT-745588,Chase,-3.5966246,-3.6315353,Match,
TXN-004957,2036-07-27,ACCT-913720,Citibank,-4.0053906,-4.0973287,Break,Duplicate Entry
TXN-006598,2041-01-23,ACCT-844929,Citibank,48.445396,134.2641,Break,Bank Error
TXN-008481,2046-03-21,ACCT-162096,Wells Fargo,158.05809,148.86154,Match,
TXN-004370,2034-12-18,ACCT-007248,HSBC,-4.005274,-4.097218,Break,Fraudulent/Unauthorized
TXN-002766,2030-07-28,ACCT-931453,Chase,24.160519,62.524326,Break,Missing in Books
TXN-003930,2033-10-04,ACCT-513190,Chase,192.41623,174.7411,Match,
TXN-007135,2042-07-14,ACCT-254126,Citibank,-4.005568,-4.0973864,Break,Duplicate Entry
TXN-008736,2046-12-01,ACCT-272020,Bank of America,-4.0056133,-4.0976043,Break,Fraudulent/Unauthorized
TXN-007531,2043-08-14,ACCT-549138,Chase,-3.940144,-4.056423,Match,
TXN-007529,2043-08-12,ACCT-325422,Wells Fargo,-4.0050693,-4.0972815,Match,
TXN-000629,2024-09-20,ACCT-408797,Chase,-3.595487,-3.7446287,Break,Missing in Books
TXN-002452,2029-09-17,ACCT-608860,Citibank,-4.005633,-4.097633,Match,
TXN-006240,2040-01-31,ACCT-740002,Citibank,-4.0037155,-4.0949836,Break,Fraudulent/Unauthorized
TXN-007013,2042-03-14,ACCT-785229,Citibank,27.211882,36.262672,Match,
TXN-003825,2033-06-21,ACCT-280647,Bank of America,-4.005636,-4.097636,Match,
TXN-008978,2047-07-31,ACCT-095273,Bank of America,-4.0055103,-4.097386,Break,Bank Error
TXN-002653,2030-04-06,ACCT-839153,Chase,-1.5910233,7.0335913,Break,Bank Error
TXN-009108,2047-12-08,ACCT-291235,Chase,73.13009,68.02279,Match,
TXN-003744,2033-04-01,ACCT-253945,Wells Fargo,-3.688438,-3.2375982,Break,Missing in Bank
TXN-002177,2028-12-16,ACCT-043185,Bank of America,-4.005636,-4.097636,Match,
TXN-009907,2050-02-14,ACCT-191384,Bank of America,-4.0052133,-4.096601,Break,Missing in Bank
TXN-009264,2048-05-12,ACCT-592862,HSBC,595.4576,544.3206,Match,
TXN-003319,2032-02-01,ACCT-459498,Bank of America,-3.7759376,-2.8042502,Match,
TXN-006344,2040-05-14,ACCT-864490,Bank of America,-3.4573581,-3.4242513,Match,
TXN-002788,2030-08-19,ACCT-008198,HSBC,986.8644,1137.6316,Break,Missing in Bank
TXN-004106,2034-03-29,ACCT-687890,Citibank,4.399287,21.403717,Break,Missing in Books
TXN-006356,2040-05-26,ACCT-299442,Bank of America,-3.9591436,-3.869031,Match,
TXN-001677,2027-08-04,ACCT-748763,Wells Fargo,-4.005596,-4.097622,Break,Bank Error
TXN-003948,2033-10-22,ACCT-133602,Wells Fargo,-3.9852836,-4.006077,Break,Timing Difference
TXN-004445,2035-03-03,ACCT-795201,Citibank,-4.005609,-4.0975795,Break,Fraudulent/Unauthorized
TXN-002937,2031-01-15,ACCT-883038,HSBC,-3.9957523,-4.0884786,Match,
TXN-009006,2047-08-28,ACCT-192783,Chase,-3.9890318,-4.0774546,Match,
TXN-007767,2044-04-06,ACCT-973476,HSBC,-4.005611,-4.09762,Break,Amount Mismatch
TXN-005723,2038-09-01,ACCT-040229,HSBC,6.614932,4.8565063,Match,
TXN-007442,2043-05-17,ACCT-772972,HSBC,-4.0054107,-4.0973277,Break,Timing Difference
TXN-002504,2029-11-08,ACCT-970974,Wells Fargo,-4.005636,-4.097636,Match,
TXN-008483,2046-03-23,ACCT-512817,Citibank,-3.9988737,-4.0934534,Break,Bank Error
TXN-002370,2029-06-27,ACCT-129560,Citibank,-4.0047383,-4.0948896,Break,Duplicate Entry
TXN-004968,2036-08-07,ACCT-489195,HSBC,2497.1992,2474.048,Match,
TXN-005884,2039-02-09,ACCT-747815,Citibank,7.13892,23.264181,Break,Bank Error
TXN-002218,2029-01-26,ACCT-876114,Bank of America,-4.0051064,-4.0973344,Match,
TXN-005848,2039-01-04,ACCT-409405,Citibank,-2.4395463,0.7389749,Break,Duplicate Entry
TXN-002219,2029-01-27,ACCT-365470,Bank of America,-3.9926207,-4.060004,Break,Missing in Bank
TXN-003327,2032-02-09,ACCT-488493,HSBC,742.5825,668.3865,Match,
TXN-006734,2041-06-08,ACCT-447818,Citibank,215.11067,314.76538,Break,Missing in Books
TXN-003584,2032-10-23,ACCT-053760,Citibank,-4.0056353,-4.0976357,Match,
TXN-009825,2049-11-24,ACCT-534756,Chase,753.3289,646.48376,Match,
TXN-003620,2032-11-28,ACCT-348506,Bank of America,-4.004023,-4.094947,Break,Bank Error
TXN-007708,2044-02-07,ACCT-450799,Chase,818.4992,1083.1484,Break,Fraudulent/Unauthorized
TXN-006433,2040-08-11,ACCT-604608,Wells Fargo,-4.005507,-4.097532,Match,
TXN-003116,2031-07-13,ACCT-745452,Bank of America,-3.9920938,-4.0715113,Break,Bank Error
TXN-000086,2023-03-27,ACCT-245046,Citibank,-4.005618,-4.097623,Match,
TXN-005974,2039-05-10,ACCT-212783,Wells Fargo,-2.892125,-2.1406965,Break,Timing Difference
TXN-002802,2030-09-02,ACCT-360467,HSBC,-1.3874639,-1.975242,Break,Amount Mismatch
TXN-003672,2033-01-19,ACCT-129597,Wells Fargo,-4.0056353,-4.0976324,Break,Amount Mismatch
TXN-003668,2033-01-15,ACCT-650456,Citibank,-4.0013647,-4.0915446,Match,
TXN-009795,2049-10-25,ACCT-014758,Bank of America,8.2602215,25.525393,Break,Amount Mismatch
TXN-005159,2037-02-14,ACCT-050899,Bank of America,-4.0056133,-4.0975657,Break,Amount Mismatch
TXN-005726,2038-09-04,ACCT-958624,Chase,2001.3655,1971.0078,Match,
TXN-004591,2035-07-27,ACCT-787014,HSBC,7.411216,15.531796,Break,Amount Mismatch
TXN-002020,2028-07-12,ACCT-273395,Wells Fargo,225.15279,265.1743,Match,
TXN-007832,2044-06-10,ACCT-480269,Citibank,-3.9888046,-4.0868473,Match,
TXN-002526,2029-11-30,ACCT-828048,Citibank,-4.0048804,-4.0954614,Break,Missing in Books
TXN-008287,2045-09-08,ACCT-581186,Chase,-4.005636,-4.097636,Break,Missing in Bank
TXN-009207,2048-03-16,ACCT-854673,Bank of America,-4.0038495,-4.096171,Match,
TXN-003213,2031-10-18,ACCT-539360,Chase,-4.0052876,-4.097223,Match,
TXN-000520,2024-06-03,ACCT-987271,HSBC,-3.896509,-3.8449898,Break,Fraudulent/Unauthorized
TXN-005367,2037-09-10,ACCT-163725,Chase,133.43535,364.55896,Break,Timing Difference
TXN-006763,2041-07-07,ACCT-698165,Bank of America,-3.9920871,-4.0669875,Break,Duplicate Entry
TXN-002896,2030-12-05,ACCT-200719,Citibank,61.521133,194.35655,Break,Bank Error
TXN-000245,2023-09-02,ACCT-566901,HSBC,2696.756,2631.3508,Match,
TXN-005931,2039-03-28,ACCT-517277,Bank of America,-4.0056334,-4.09763,Break,Timing Difference
TXN-004715,2035-11-28,ACCT-919756,Chase,121.75587,173.30692,Break,Amount Mismatch
TXN-009568,2049-03-12,ACCT-426879,Chase,512.49744,456.5864,Match,
TXN-003426,2032-05-18,ACCT-485589,Wells Fargo,-4.005636,-4.097636,Break,Missing in Books
TXN-006932,2041-12-23,ACCT-222586,Wells Fargo,-3.9985473,-4.0935426,Break,Fraudulent/Unauthorized
TXN-006721,2041-05-26,ACCT-917815,HSBC,-2.265971,-1.7482003,Break,Amount Mismatch
TXN-007411,2043-04-16,ACCT-141787,HSBC,-4.0056334,-4.0976353,Match,
TXN-006178,2039-11-30,ACCT-596906,Citibank,-4.005607,-4.0976105,Match,
TXN-007251,2042-11-07,ACCT-010569,HSBC,2223.961,2170.7102,Match,
TXN-005510,2038-01-31,ACCT-951257,Citibank,-4.0046535,-4.0930114,Break,Duplicate Entry
TXN-002002,2028-06-24,ACCT-311202,Wells Fargo,-0.35061017,0.95627487,Break,Bank Error
TXN-000886,2025-06-04,ACCT-231783,Wells Fargo,-4.0053043,-4.097305,Match,
TXN-000870,2025-05-19,ACCT-146654,Citibank,-4.005616,-4.0975533,Break,Fraudulent/Unauthorized
TXN-009689,2049-07-11,ACCT-794624,Bank of America,-4.005106,-4.096532,Break,Bank Error
TXN-005721,2038-08-30,ACCT-962759,Chase,1.1455115,13.137721,Break,Timing Difference
TXN-000357,2023-12-23,ACCT-625746,Wells Fargo,-4.005636,-4.097636,Match,
TXN-009908,2050-02-15,ACCT-054177,Citibank,-4.00377,-4.0909743,Break,Bank Error
TXN-005452,2037-12-04,ACCT-285571,Citibank,672.7458,1410.2538,Break,Fraudulent/Unauthorized
TXN-008194,2045-06-07,ACCT-729178,Citibank,1.095251,0.6984743,Match,
TXN-006439,2040-08-17,ACCT-776355,Bank of America,-2.0626302,2.0443017,Break,Missing in Books
TXN-007705,2044-02-04,ACCT-054664,Bank of America,-3.9764252,-4.0208454,Break,Fraudulent/Unauthorized
TXN-001276,2026-06-29,ACCT-294458,HSBC,885.8076,1214.8721,Break,Fraudulent/Unauthorized
TXN-001891,2028-03-05,ACCT-777523,HSBC,6.438465,12.606441,Break,Missing in Bank
TXN-008687,2046-10-13,ACCT-622570,HSBC,9.543889,35.571888,Break,Duplicate Entry
TXN-006569,2040-12-25,ACCT-645317,Bank of America,-4.005616,-4.097569,Match,
TXN-009624,2049-05-07,ACCT-257359,Wells Fargo,-3.9332352,-4.0479374,Match,
TXN-003564,2032-10-03,ACCT-517358,Bank of America,-3.397264,-2.8322463,Break,Missing in Bank
TXN-005788,2038-11-05,ACCT-957288,Citibank,-4.005478,-4.0971675,Break,Missing in Bank
TXN-004959,2036-07-29,ACCT-096232,Citibank,2454.872,2413.6934,Match,
TXN-001547,2027-03-27,ACCT-504844,Bank of America,-4.005636,-4.097636,Match,
TXN-002381,2029-07-08,ACCT-729292,Citibank,-3.2075315,-2.5883722,Break,Timing Difference
TXN-003824,2033-06-20,ACCT-151201,Citibank,-3.5285213,-3.642828,Break,Missing in Bank
TXN-003233,2031-11-07,ACCT-933631,Chase,538.7024,630.2009,Match,
TXN-008400,2045-12-30,ACCT-969928,Bank of America,-4.0050116,-4.0959954,Match,
TXN-003307,2032-01-20,ACCT-420909,Chase,-3.8903503,-4.0242968,Match,
TXN-000493,2024-05-07,ACCT-227567,HSBC,-3.9525092,-3.963443,Break,Amount Mismatch
TXN-003500,2032-07-31,ACCT-478126,Wells Fargo,-4.0055966,-4.0976167,Match,
TXN-006665,2041-03-31,ACCT-221999,Citibank,-4.005632,-4.097613,Break,Missing in Bank
TXN-001117,2026-01-21,ACCT-484219,HSBC,1548.6538,1531.3015,Match,
TXN-005638,2038-06-08,ACCT-712697,Bank of America,-4.0036836,-4.096055,Break,Timing Difference
TXN-008775,2047-01-09,ACCT-190644,Wells Fargo,-3.1655707,-3.7485683,Match,
TXN-006147,2039-10-30,ACCT-054372,Wells Fargo,-3.9615812,-3.9930232,Break,Fraudulent/Unauthorized
TXN-009868,2050-01-06,ACCT-950603,Bank of America,-4.0051966,-4.0955467,Break,Timing Difference
TXN-008776,2047-01-10,ACCT-260775,Bank of America,-4.005629,-4.0976324,Match,
TXN-006708,2041-05-13,ACCT-777700,Citibank,-3.8020055,-3.926512,Match,
TXN-009949,2050-03-28,ACCT-158650,Bank of America,-4.0055127,-4.0974197,Match,
TXN-007966,2044-10-22,ACCT-942605,Bank of America,-4.005629,-4.0976253,Break,Fraudulent/Unauthorized
TXN-003646,2032-12-24,ACCT-885715,HSBC,2479.5251,2492.1191,Break,Amount Mismatch
TXN-002501,2029-11-05,ACCT-931538,Bank of America,-3.928675,-3.9382083,Break,Duplicate Entry
TXN-005678,2038-07-18,ACCT-817338,Chase,693.6449,548.62915,Match,
TXN-005242,2037-05-08,ACCT-271152,Bank of America,-4.003928,-4.0942035,Break,Fraudulent/Unauthorized
TXN-006519,2040-11-05,ACCT-097985,Bank of America,-4.005607,-4.0976105,Match,
TXN-002784,2030-08-15,ACCT-865273,Citibank,-3.9975698,-4.084325,Match,
TXN-006159,2039-11-11,ACCT-021093,HSBC,75.151276,21.951708,Match,
TXN-003810,2033-06-06,ACCT-002165,Citibank,-1.5927321,2.0337398,Match,
TXN-009429,2048-10-24,ACCT-689685,Wells Fargo,-4.00539,-4.0974216,Match,
TXN-009525,2049-01-28,ACCT-665891,Citibank,-3.9712403,-4.040191,Match,
TXN-008600,2046-07-18,ACCT-686498,Citibank,123.685036,240.06752,Break,Fraudulent/Unauthorized
TXN-001697,2027-08-24,ACCT-551129,Chase,479.00916,383.07153,Match,
TXN-005686,2038-07-26,ACCT-401727,Chase,8.245895,37.18307,Break,Fraudulent/Unauthorized
TXN-008368,2045-11-28,ACCT-082364,Chase,6.649274,8.534604,Break,Fraudulent/Unauthorized
TXN-005940,2039-04-06,ACCT-292340,Wells Fargo,-3.7840068,-3.833808,Break,Bank Error
TXN-002053,2028-08-14,ACCT-987285,Citibank,0.25854477,13.965556,Break,Duplicate Entry
TXN-001777,2027-11-12,ACCT-468903,HSBC,-3.9856515,-4.053299,Break,Timing Difference
TXN-006561,2040-12-17,ACCT-371136,Citibank,-3.921963,-3.823605,Break,Missing in Bank
TXN-003314,2032-01-27,ACCT-665302,HSBC,2177.5698,2423.3022,Break,Fraudulent/Unauthorized
TXN-004782,2036-02-03,ACCT-922087,Chase,2530.6907,2543.361,Match,
TXN-008539,2046-05-18,ACCT-053016,Chase,28.205317,109.23073,Match,
TXN-006782,2041-07-26,ACCT-396185,Bank of America,-4.00563,-4.097625,Break,Missing in Bank
TXN-001593,2027-05-12,ACCT-478126,Wells Fargo,-3.9995928,-4.0951552,Match,
TXN-001724,2027-09-20,ACCT-076162,Chase,-3.8385994,-3.959584,Match,
TXN-000216,2023-08-04,ACCT-097052,Wells Fargo,-4.005636,-4.097636,Match,
TXN-006327,2040-04-27,ACCT-518925,Citibank,-2.8434062,-3.1808937,Match,
TXN-008257,2045-08-09,ACCT-359684,Citibank,3.685517,8.596059,Match,
TXN-000491,2024-05-05,ACCT-807275,Bank of America,-4.005116,-4.097122,Match,
TXN-009134,2048-01-03,ACCT-448776,Bank of America,-3.9928267,-4.0749435,Break,Timing Difference
TXN-003484,2032-07-15,ACCT-956176,Bank of America,-4.004714,-4.0969977,Match,
TXN-005103,2036-12-20,ACCT-981505,Citibank,-2.9378722,-1.3276469,Match,
TXN-005188,2037-03-15,ACCT-694335,Wells Fargo,-4.005636,-4.097636,Match,
TXN-003432,2032-05-24,ACCT-335727,Citibank,11.087771,30.444477,Break,Timing Difference
TXN-009199,2048-03-08,ACCT-046131,Chase,-4.0050545,-4.0962763,Break,Amount Mismatch
TXN-007711,2044-02-10,ACCT-678933,Chase,-3.988122,-4.042651,Break,Missing in Bank
TXN-005514,2038-02-04,ACCT-418732,Citibank,-3.7077947,-3.8108878,Match,
TXN-000026,2023-01-26,ACCT-309893,HSBC,14.823542,11.119486,Match,
TXN-003513,2032-08-13,ACCT-204379,HSBC,-4.00563,-4.097614,Break,Amount Mismatch
TXN-002410,2029-08-06,ACCT-138011,Wells Fargo,-3.9857566,-4.0846457,Match,
TXN-003271,2031-12-15,ACCT-318525,Citibank,-3.969264,-4.0226135,Break,Timing Difference
TXN-005210,2037-04-06,ACCT-461983,Chase,-4.005636,-4.097636,Match,
TXN-008712,2046-11-07,ACCT-516066,HSBC,-4.000576,-4.091671,Break,Duplicate Entry
TXN-001553,2027-04-02,ACCT-043222,Bank of America,-3.9781036,-4.076275,Match,
TXN-009198,2048-03-07,ACCT-594452,Bank of America,-4.005636,-4.0976353,Break,Timing Difference
TXN-008622,2046-08-09,ACCT-539965,HSBC,2513.573,2132.311,Match,
TXN-003872,2033-08-07,ACCT-889785,Chase,2.4757068,-2.6649714,Match,
TXN-003403,2032-04-25,ACCT-342659,Bank of America,29.198153,82.557785,Break,Bank Error
TXN-004530,2035-05-27,ACCT-385246,HSBC,2737.5269,2588.2466,Match,
TXN-000980,2025-09-06,ACCT-456238,Citibank,-3.9287264,-4.0295963,Match,
TXN-002656,2030-04-09,ACCT-574941,Bank of America,-4.0056324,-4.0976343,Match,
TXN-001848,2028-01-22,ACCT-157001,Bank of America,760.6946,735.50146,Match,
TXN-007965,2044-10-21,ACCT-751061,Chase,610.8682,1412.2603,Break,Fraudulent/Unauthorized
TXN-008241,2045-07-24,ACCT-653620,Citibank,154.9891,181.69347,Match,
TXN-007146,2042-07-25,ACCT-576000,Citibank,-4.005636,-4.097636,Break,Duplicate Entry
TXN-007300,2042-12-26,ACCT-246360,HSBC,2600.7466,2605.4668,Match,
TXN-005722,2038-08-31,ACCT-717992,Bank of America,6.457573,9.421934,Match,
TXN-000516,2024-05-30,ACCT-823175,Citibank,-4.0055976,-4.097605,Match,
TXN-008746,2046-12-11,ACCT-625633,Citibank,213.83409,398.7602,Match,
TXN-008298,2045-09-19,ACCT-400733,HSBC,2527.0168,2415.1326,Match,
TXN-001103,2026-01-07,ACCT-208150,Citibank,35.0781,40.206997,Match,
TXN-003277,2031-12-21,ACCT-129870,Wells Fargo,-4.005636,-4.097636,Match,
TXN-007218,2042-10-05,ACCT-387212,Chase,2.7631881,5.316965,Match,
TXN-007390,2043-03-26,ACCT-767594,Bank of America,-4.004834,-4.0957403,Break,Missing in Bank
TXN-009078,2047-11-08,ACCT-449756,Bank of America,22.316135,20.783543,Match,
TXN-008338,2045-10-29,ACCT-565621,Citibank,-4.0055995,-4.0975337,Break,Fraudulent/Unauthorized
TXN-003997,2033-12-10,ACCT-423545,Wells Fargo,262.79816,302.6098,Break,Duplicate Entry
TXN-000195,2023-07-14,ACCT-839531,Wells Fargo,-3.882153,-3.996081,Break,Missing in Bank
TXN-004712,2035-11-25,ACCT-796016,Citibank,-0.059626967,-0.36167637,Break,Fraudulent/Unauthorized
TXN-000644,2024-10-05,ACCT-264359,Citibank,5.331951,37.168926,Break,Fraudulent/Unauthorized
TXN-009090,2047-11-20,ACCT-374143,Bank of America,-4.0056353,-4.097634,Break,Timing Difference
TXN-003286,2031-12-30,ACCT-368947,Chase,-3.4905822,-3.746691,Match,
TXN-003117,2031-07-14,ACCT-781173,Citibank,3.3471692,2.6327417,Match,
TXN-006477,2040-09-24,ACCT-925854,Bank of America,2.0373514,5.7972555,Match,
TXN-003576,2032-10-15,ACCT-394591,Citibank,-4.005623,-4.0976086,Break,Duplicate Entry
TXN-009024,2047-09-15,ACCT-006444,Bank of America,-4.005043,-4.09625,Break,Amount Mismatch
TXN-004321,2034-10-30,ACCT-452190,Citibank,1785.7333,1888.8993,Match,
TXN-009993,2050-05-11,ACCT-140794,Citibank,487.32904,1077.3987,Break,Missing in Bank
